replicon	feature_type	feat_start	feat_end	strand	feat_length_bp	locus_tag	gene	product	mod_code	mod_label	mod_description	raw_count	norm_count
NC_003197.2	CDS	1703198	1704512	+	1314	EBBPGFGJ_01637	gatC_1	PTS system galactitol-specific EIIC component	m	5mC	5-methylcytosine	11	0.00837139
NC_003197.2	CDS	1704525	1705332	+	807	EBBPGFGJ_01638		hypothetical protein	m	5mC	5-methylcytosine	11	0.01363073
NC_003197.2	CDS	1705463	1705901	+	438	EBBPGFGJ_01639	ulaC_1	Ascorbate-specific PTS system EIIA component	m	5mC	5-methylcytosine	37	0.08447489
NC_003197.2	CDS	1705912	1706545	+	633	EBBPGFGJ_01640	rpe_1	Ribulose-phosphate 3-epimerase	m	5mC	5-methylcytosine	19	0.03001580
NC_003197.2	CDS	1706560	1707352	+	792	EBBPGFGJ_01641	srlR_1	Glucitol operon repressor	m	5mC	5-methylcytosine	8	0.01010101
NC_003197.2	CDS	1707351	1707789	+	438	EBBPGFGJ_01642		Aminoglycoside N(6')-acetyltransferase type 1	m	5mC	5-methylcytosine	2	0.00456621
NC_003197.2	CDS	1707835	1709041	-	1206	EBBPGFGJ_01643		Lactate 2-monooxygenase	m	5mC	5-methylcytosine	8	0.00663350
NC_003197.2	CDS	1709049	1709616	-	567	EBBPGFGJ_01644	yceI_2	Protein YceI	m	5mC	5-methylcytosine	4	0.00705467
NC_003197.2	CDS	1709820	1711440	-	1620	EBBPGFGJ_01645	mdoD	Glucans biosynthesis protein D	m	5mC	5-methylcytosine	88	0.05432099
NC_003197.2	CDS	1711695	1713204	-	1509	EBBPGFGJ_01646	pnbA	Para-nitrobenzyl esterase	m	5mC	5-methylcytosine	77	0.05102717
NC_003197.2	CDS	1713252	1714596	-	1344	EBBPGFGJ_01647		Uncharacterized protein Rv3292	m	5mC	5-methylcytosine	38	0.02827381
NC_003197.2	CDS	1714888	1715812	+	924	EBBPGFGJ_01648	gbpR_1	HTH-type transcriptional regulator GbpR	m	5mC	5-methylcytosine	16	0.01731602
NC_003197.2	CDS	1715872	1717498	-	1626	EBBPGFGJ_01649	trg_1	Methyl-accepting chemotaxis protein III	m	5mC	5-methylcytosine	36	0.02214022
NC_003197.2	CDS	1717666	1718785	-	1119	EBBPGFGJ_01650	frmA	S-(hydroxymethyl)glutathione dehydrogenase	m	5mC	5-methylcytosine	13	0.01161752
NC_003197.2	CDS	1718816	1719092	-	276	EBBPGFGJ_01651	frmR	Transcriptional repressor FrmR	m	5mC	5-methylcytosine	12	0.04347826
NC_003197.2	CDS	1719854	1719980	-	126	EBBPGFGJ_01652		hypothetical protein	m	5mC	5-methylcytosine	1	0.00793651
NC_003197.2	CDS	1720144	1720861	-	717	EBBPGFGJ_01653		hypothetical protein	m	5mC	5-methylcytosine	10	0.01394700
NC_003197.2	CDS	1721286	1722513	+	1227	EBBPGFGJ_01654	sseJ	Secreted effector protein SseJ	m	5mC	5-methylcytosine	10	0.00814996
NC_003197.2	CDS	1722633	1722978	-	345	EBBPGFGJ_01655		hypothetical protein	m	5mC	5-methylcytosine	5	0.01449275
NC_003197.2	CDS	1723884	1724646	+	762	EBBPGFGJ_01656	fliY_1	L-cystine-binding protein FliY	m	5mC	5-methylcytosine	7	0.00918635
NC_003197.2	CDS	1724667	1725300	+	633	EBBPGFGJ_01657	yecS_1	L-cystine transport system permease protein YecS	m	5mC	5-methylcytosine	10	0.01579779
NC_003197.2	CDS	1725324	1726056	+	732	EBBPGFGJ_01658	glnQ_3	Glutamine transport ATP-binding protein GlnQ	m	5mC	5-methylcytosine	18	0.02459016
NC_003197.2	CDS	1726052	1726733	+	681	EBBPGFGJ_01659	yecS_2	L-cystine transport system permease protein YecS	m	5mC	5-methylcytosine	5	0.00734214
NC_003197.2	CDS	1726869	1728420	+	1551	EBBPGFGJ_01660		hypothetical protein	m	5mC	5-methylcytosine	20	0.01289491
NC_003197.2	CDS	1728420	1728516	-	96	EBBPGFGJ_01661		hypothetical protein	m	5mC	5-methylcytosine	1	0.01041667
NC_003197.2	CDS	1728883	1729546	+	663	EBBPGFGJ_01662		hypothetical protein	m	5mC	5-methylcytosine	8	0.01206637
NC_003197.2	CDS	1729816	1730347	-	531	EBBPGFGJ_01663	cybB	Cytochrome b561	m	5mC	5-methylcytosine	7	0.01318267
NC_003197.2	CDS	1730463	1731264	-	801	EBBPGFGJ_01664	ydcF	Protein YdcF	m	5mC	5-methylcytosine	26	0.03245943
NC_003197.2	CDS	1731327	1735230	-	3903	EBBPGFGJ_01665		hypothetical protein	m	5mC	5-methylcytosine	123	0.03151422
NC_003197.2	CDS	1735430	1736036	+	606	EBBPGFGJ_01666	azoR	FMN-dependent NADH-azoreductase	m	5mC	5-methylcytosine	3	0.00495050
NC_003197.2	CDS	1736032	1736482	-	450	EBBPGFGJ_01667		hypothetical protein	m	5mC	5-methylcytosine	5	0.01111111
NC_003197.2	CDS	1736624	1736948	-	324	EBBPGFGJ_01668		hypothetical protein	m	5mC	5-methylcytosine	7	0.02160494
NC_003197.2	CDS	1737146	1739783	-	2637	EBBPGFGJ_01670		hypothetical protein	m	5mC	5-methylcytosine	82	0.03109594
NC_003197.2	CDS	1740022	1741012	+	990	EBBPGFGJ_01671	ldhA	D-lactate dehydrogenase	m	5mC	5-methylcytosine	5	0.00505051
NC_003197.2	CDS	1741122	1741533	+	411	EBBPGFGJ_01672	hslJ	Heat shock protein HslJ	m	5mC	5-methylcytosine	4	0.00973236
NC_003197.2	CDS	1741576	1741843	-	267	EBBPGFGJ_01673		hypothetical protein	m	5mC	5-methylcytosine	5	0.01872659
NC_003197.2	CDS	1742118	1745643	+	3525	EBBPGFGJ_01674	nifJ	Pyruvate-flavodoxin oxidoreductase	m	5mC	5-methylcytosine	119	0.03375887
NC_003197.2	CDS	1746124	1746559	+	435	EBBPGFGJ_01675	uspF	Universal stress protein F	m	5mC	5-methylcytosine	6	0.01379310
NC_003197.2	CDS	1746608	1746947	-	339	EBBPGFGJ_01676	emrE	Multidrug transporter EmrE	m	5mC	5-methylcytosine	1	0.00294985
NC_003197.2	CDS	1747302	1748238	+	936	EBBPGFGJ_01677	ttcA	tRNA-cytidine(32) 2-sulfurtransferase	m	5mC	5-methylcytosine	13	0.01388889
NC_003197.2	CDS	1748281	1749655	-	1374	EBBPGFGJ_01678	dbpA	ATP-dependent RNA helicase DbpA	m	5mC	5-methylcytosine	66	0.04803493
NC_003197.2	CDS	1750141	1751125	-	984	EBBPGFGJ_01679	zntB	Zinc transport protein ZntB	m	5mC	5-methylcytosine	26	0.02642276
NC_003197.2	CDS	1751270	1752425	-	1155	EBBPGFGJ_01680	tap	Methyl-accepting chemotaxis protein IV	m	5mC	5-methylcytosine	25	0.02164502
NC_003197.2	CDS	1752835	1753399	-	564	EBBPGFGJ_01681	smrA	Probable DNA endonuclease SmrA	m	5mC	5-methylcytosine	3	0.00531915
NC_003197.2	CDS	1753656	1754172	+	516	EBBPGFGJ_01682	ogt	Methylated-DNA--protein-cysteine methyltransferase	m	5mC	5-methylcytosine	9	0.01744186
NC_003197.2	CDS	1754367	1755120	+	753	EBBPGFGJ_01683	fnr	Fumarate and nitrate reduction regulatory protein	m	5mC	5-methylcytosine	6	0.00796813
NC_003197.2	CDS	1755270	1756218	+	948	EBBPGFGJ_01684	uspE	Universal stress protein E	m	5mC	5-methylcytosine	15	0.01582278
NC_003197.2	CDS	1756765	1757797	+	1032	EBBPGFGJ_01686	ynaI	Low conductance mechanosensitive channel YnaI	m	5mC	5-methylcytosine	13	0.01259690
NC_003197.2	CDS	1757882	1758485	-	603	EBBPGFGJ_01687	sutR_2	HTH-type transcriptional regulator SutR	m	5mC	5-methylcytosine	12	0.01990050
NC_003197.2	CDS	1758528	1759215	+	687	EBBPGFGJ_01688		hypothetical protein	m	5mC	5-methylcytosine	41	0.05967977
NC_003197.2	CDS	1759686	1760205	-	519	EBBPGFGJ_01689	tpx_1	Thiol peroxidase	m	5mC	5-methylcytosine	3	0.00578035
NC_003197.2	CDS	1760342	1761167	-	825	EBBPGFGJ_01690		hypothetical protein	m	5mC	5-methylcytosine	3	0.00363636
NC_003197.2	CDS	1761193	1763176	-	1983	EBBPGFGJ_01691		hypothetical protein	m	5mC	5-methylcytosine	39	0.01966717
NC_003197.2	CDS	1763250	1764096	-	846	EBBPGFGJ_01692		hypothetical protein	m	5mC	5-methylcytosine	4	0.00472813
NC_003197.2	CDS	1764395	1765247	+	852	EBBPGFGJ_01693	rob_1	Right origin-binding protein	m	5mC	5-methylcytosine	4	0.00469484
NC_003197.2	CDS	1765691	1766747	+	1056	EBBPGFGJ_01694		hypothetical protein	m	5mC	5-methylcytosine	11	0.01041667
NC_003197.2	CDS	1766960	1767197	-	237	EBBPGFGJ_01695	ygdR_3	Uncharacterized lipoprotein YgdR	m	5mC	5-methylcytosine	1	0.00421941
NC_003197.2	CDS	1767325	1767916	-	591	EBBPGFGJ_01696	bdcR	HTH-type transcriptional repressor BdcR	m	5mC	5-methylcytosine	11	0.01861252
NC_003197.2	CDS	1767993	1768707	+	714	EBBPGFGJ_01697	bdcA	Cyclic-di-GMP-binding biofilm dispersal mediator protein	m	5mC	5-methylcytosine	57	0.07983193
NC_003197.2	CDS	1768797	1769634	-	837	EBBPGFGJ_01698	ytbE	Uncharacterized oxidoreductase YtbE	m	5mC	5-methylcytosine	3	0.00358423
NC_003197.2	CDS	1769940	1770846	-	906	EBBPGFGJ_01699	pgrR	HTH-type transcriptional regulator PgrR	m	5mC	5-methylcytosine	31	0.03421634
NC_003197.2	CDS	1770964	1771894	+	930	EBBPGFGJ_01700		hypothetical protein	m	5mC	5-methylcytosine	22	0.02365591
NC_003197.2	CDS	1771990	1773604	-	1614	EBBPGFGJ_01701	mppA	Periplasmic murein peptide-binding protein	m	5mC	5-methylcytosine	19	0.01177200
NC_003197.2	CDS	1773793	1774522	+	729	EBBPGFGJ_01702	mpaA	Murein peptide amidase A	m	5mC	5-methylcytosine	68	0.09327846
NC_003197.2	CDS	1774496	1775462	-	966	EBBPGFGJ_01703	ycjG	L-Ala-D/L-Glu epimerase	m	5mC	5-methylcytosine	44	0.04554865
NC_003197.2	CDS	1775577	1776084	+	507	EBBPGFGJ_01704	tpx_2	Thiol peroxidase	m	5mC	5-methylcytosine	17	0.03353057
NC_003197.2	CDS	1776173	1777715	-	1542	EBBPGFGJ_01705	tyrR	Transcriptional regulatory protein TyrR	m	5mC	5-methylcytosine	27	0.01750973
NC_003197.2	CDS	1777862	1778924	-	1062	EBBPGFGJ_01706	ycjF	UPF0283 membrane protein YcjF	m	5mC	5-methylcytosine	22	0.02071563
NC_003197.2	CDS	1778920	1780318	-	1398	EBBPGFGJ_01707	ycjX	Uncharacterized protein YcjX	m	5mC	5-methylcytosine	20	0.01430615
NC_003197.2	CDS	1780466	1780781	-	315	EBBPGFGJ_01708	pspE	Thiosulfate sulfurtransferase PspE	m	5mC	5-methylcytosine	1	0.00317460
NC_003197.2	CDS	1780856	1781075	-	219	EBBPGFGJ_01709	pspD	Phage shock protein D	m	5mC	5-methylcytosine	7	0.03196347
NC_003197.2	CDS	1781456	1781681	-	225	EBBPGFGJ_01711	pspB	Phage shock protein B	m	5mC	5-methylcytosine	2	0.00888889
NC_003197.2	CDS	1781740	1782409	-	669	EBBPGFGJ_01712	pspA	Phage shock protein A	m	5mC	5-methylcytosine	4	0.00597907
NC_003197.2	CDS	1782579	1783560	+	981	EBBPGFGJ_01713	pspF	Psp operon transcriptional activator	m	5mC	5-methylcytosine	18	0.01834862
NC_003197.2	CDS	1783671	1785321	+	1650	EBBPGFGJ_01714	sapA	Peptide transport periplasmic protein SapA	m	5mC	5-methylcytosine	44	0.02666667
NC_003197.2	CDS	1785317	1786283	+	966	EBBPGFGJ_01715	sapB	Peptide transport system permease protein SapB	m	5mC	5-methylcytosine	8	0.00828157
NC_003197.2	CDS	1786269	1787160	+	891	EBBPGFGJ_01716	sapC	Peptide transport system permease protein SapC	m	5mC	5-methylcytosine	26	0.02918070
NC_003197.2	CDS	1787159	1788152	+	993	EBBPGFGJ_01717	sapD	Peptide transport system ATP-binding protein SapD	m	5mC	5-methylcytosine	16	0.01611279
NC_003197.2	CDS	1788153	1788960	+	807	EBBPGFGJ_01718	sapF	Peptide transport system ATP-binding protein SapF	m	5mC	5-methylcytosine	14	0.01734820
NC_003197.2	CDS	1789088	1789685	-	597	EBBPGFGJ_01720	ydiV_2	Putative anti-FlhC(2)FlhD(4) factor YdiV	m	5mC	5-methylcytosine	9	0.01507538
NC_003197.2	CDS	1790150	1791524	-	1374	EBBPGFGJ_01721	steC	Secreted effector kinase SteC	m	5mC	5-methylcytosine	2	0.00145560
NC_003197.2	CDS	1792129	1792918	+	789	EBBPGFGJ_01722	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	m	5mC	5-methylcytosine	19	0.02408112
NC_003197.2	CDS	1793117	1794098	+	981	EBBPGFGJ_01723		hypothetical protein	m	5mC	5-methylcytosine	25	0.02548420
NC_003197.2	CDS	1794339	1796274	+	1935	EBBPGFGJ_01724	rnb	Exoribonuclease 2	m	5mC	5-methylcytosine	88	0.04547804
NC_003197.2	CDS	1796535	1798518	+	1983	EBBPGFGJ_01725	pdeR	Cyclic di-GMP phosphodiesterase PdeR	m	5mC	5-methylcytosine	35	0.01765003
NC_003197.2	CDS	1798639	1798819	+	180	EBBPGFGJ_01726	yciZ	UPF0509 protein YciZ	m	5mC	5-methylcytosine	2	0.01111111
NC_003197.2	CDS	1798935	1799658	+	723	EBBPGFGJ_01727	srlR_2	Glucitol operon repressor	m	5mC	5-methylcytosine	12	0.01659751
NC_003197.2	CDS	1799916	1800135	+	219	EBBPGFGJ_01728	osmB	Osmotically-inducible lipoprotein B	m	5mC	5-methylcytosine	1	0.00456621
NC_003197.2	CDS	1800254	1800581	-	327	EBBPGFGJ_01729	yciH	Uncharacterized protein YciH	m	5mC	5-methylcytosine	22	0.06727829
NC_003197.2	CDS	1800580	1801318	-	738	EBBPGFGJ_01730	pyrF	Orotidine 5'-phosphate decarboxylase	m	5mC	5-methylcytosine	56	0.07588076
NC_003197.2	CDS	1801508	1802678	-	1170	EBBPGFGJ_01731	lapB	Lipopolysaccharide assembly protein B	m	5mC	5-methylcytosine	27	0.02307692
NC_003197.2	CDS	1802684	1802993	-	309	EBBPGFGJ_01732	lapA	Lipopolysaccharide assembly protein A	m	5mC	5-methylcytosine	4	0.01294498
NC_003197.2	CDS	1803142	1803907	-	765	EBBPGFGJ_01733	pgpB	Phosphatidylglycerophosphatase B	m	5mC	5-methylcytosine	33	0.04313725
NC_003197.2	CDS	1804102	1804693	+	591	EBBPGFGJ_01734	ribA	GTP cyclohydrolase-2	m	5mC	5-methylcytosine	8	0.01353638
NC_003197.2	CDS	1804748	1807424	-	2676	EBBPGFGJ_01735	acnA	Aconitate hydratase A	m	5mC	5-methylcytosine	145	0.05418535
NC_003197.2	CDS	1807979	1808108	-	129	EBBPGFGJ_01736	ymiA	Protein YmiA	m	5mC	5-methylcytosine	1	0.00775194
NC_003197.2	CDS	1808400	1809375	-	975	EBBPGFGJ_01737	cysB	HTH-type transcriptional regulator CysB	m	5mC	5-methylcytosine	4	0.00410256
NC_003197.2	CDS	1809785	1812383	-	2598	EBBPGFGJ_01738	topA_1	DNA topoisomerase 1	m	5mC	5-methylcytosine	78	0.03002309
NC_003197.2	CDS	1812785	1813037	+	252	EBBPGFGJ_01739	yciN	Protein YciN	m	5mC	5-methylcytosine	5	0.01984127
NC_003197.2	CDS	1813078	1814119	-	1041	EBBPGFGJ_01740	sohB	Probable protease SohB	m	5mC	5-methylcytosine	22	0.02113353
NC_003197.2	CDS	1814362	1815124	+	762	EBBPGFGJ_01741	yciK	Uncharacterized oxidoreductase YciK	m	5mC	5-methylcytosine	4	0.00524934
NC_003197.2	CDS	1815120	1815711	+	591	EBBPGFGJ_01742	btuR	Corrinoid adenosyltransferase	m	5mC	5-methylcytosine	9	0.01522843
NC_003197.2	CDS	1815797	1816673	-	876	EBBPGFGJ_01743	rluB	Ribosomal large subunit pseudouridine synthase B	m	5mC	5-methylcytosine	16	0.01826484
NC_003197.2	CDS	1816773	1817394	-	621	EBBPGFGJ_01744	yciO	Uncharacterized protein YciO	m	5mC	5-methylcytosine	5	0.00805153
NC_003197.2	CDS	1817401	1818271	-	870	EBBPGFGJ_01745	yciV	5'-3' exoribonuclease	m	5mC	5-methylcytosine	11	0.01264368
NC_003197.2	CDS	1818543	1820106	+	1563	EBBPGFGJ_01746	trpE	Anthranilate synthase component 1	m	5mC	5-methylcytosine	39	0.02495202
NC_003197.2	CDS	1820105	1821701	+	1596	EBBPGFGJ_01747	trpGD	Bifunctional protein TrpGD	m	5mC	5-methylcytosine	69	0.04323308
NC_003197.2	CDS	1821704	1823063	+	1359	EBBPGFGJ_01748	trpC	Tryptophan biosynthesis protein TrpCF	m	5mC	5-methylcytosine	59	0.04341428
NC_003197.2	CDS	1823072	1824266	+	1194	EBBPGFGJ_01749	trpB	Tryptophan synthase beta chain	m	5mC	5-methylcytosine	14	0.01172529
NC_003197.2	CDS	1824265	1825072	+	807	EBBPGFGJ_01750	trpA	Tryptophan synthase alpha chain	m	5mC	5-methylcytosine	36	0.04460967
NC_003197.2	CDS	1825551	1825734	+	183	EBBPGFGJ_01751		hypothetical protein	m	5mC	5-methylcytosine	1	0.00546448
NC_003197.2	CDS	1825823	1826327	+	504	EBBPGFGJ_01752	yciF	Protein YciF	m	5mC	5-methylcytosine	1	0.00198413
NC_003197.2	CDS	1826926	1827805	+	879	EBBPGFGJ_01754		Manganese catalase	m	5mC	5-methylcytosine	4	0.00455063
NC_003197.2	CDS	1827886	1828525	-	639	EBBPGFGJ_01755	ompW	Outer membrane protein W	m	5mC	5-methylcytosine	6	0.00938967
NC_003197.2	CDS	1828862	1829267	+	405	EBBPGFGJ_01756		hypothetical protein	m	5mC	5-methylcytosine	10	0.02469136
NC_003197.2	CDS	1829292	1830036	+	744	EBBPGFGJ_01757	yciC	UPF0259 membrane protein YciC	m	5mC	5-methylcytosine	8	0.01075269
NC_003197.2	CDS	1830092	1830632	+	540	EBBPGFGJ_01758	yciB	Probable intracellular septation protein A	m	5mC	5-methylcytosine	2	0.00370370
NC_003197.2	CDS	1830792	1831194	+	402	EBBPGFGJ_01759		Uncharacterized acyl-CoA thioester hydrolase HI_0827	m	5mC	5-methylcytosine	13	0.03233831
NC_003197.2	CDS	1831253	1831982	-	729	EBBPGFGJ_01760	tonB	Protein TonB	m	5mC	5-methylcytosine	30	0.04115226
NC_003197.2	CDS	1832205	1832502	+	297	EBBPGFGJ_01761	yciI	Protein YciI	m	5mC	5-methylcytosine	1	0.00336700
NC_003197.2	CDS	1832545	1832719	-	174	EBBPGFGJ_01762		hypothetical protein	m	5mC	5-methylcytosine	1	0.00574713
NC_003197.2	CDS	1832861	1834322	+	1461	EBBPGFGJ_01763	clsA	Cardiolipin synthase A	m	5mC	5-methylcytosine	39	0.02669405
NC_003197.2	CDS	1834355	1834685	+	330	EBBPGFGJ_01764	yciU	UPF0263 protein YciU	m	5mC	5-methylcytosine	2	0.00606061
NC_003197.2	CDS	1834732	1835569	-	837	EBBPGFGJ_01765		hypothetical protein	m	5mC	5-methylcytosine	11	0.01314217
NC_003197.2	CDS	1835616	1836621	-	1005	EBBPGFGJ_01766	btuD_4	Vitamin B12 import ATP-binding protein BtuD	m	5mC	5-methylcytosine	32	0.03184080
NC_003197.2	CDS	1836617	1837625	-	1008	EBBPGFGJ_01767	oppD	Oligopeptide transport ATP-binding protein OppD	m	5mC	5-methylcytosine	13	0.01289683
NC_003197.2	CDS	1837636	1838545	-	909	EBBPGFGJ_01768	oppC	Oligopeptide transport system permease protein OppC	m	5mC	5-methylcytosine	6	0.00660066
NC_003197.2	CDS	1838559	1839480	-	921	EBBPGFGJ_01769	oppB	Oligopeptide transport system permease protein OppB	m	5mC	5-methylcytosine	21	0.02280130
NC_003197.2	CDS	1839601	1841233	-	1632	EBBPGFGJ_01770	oppA	Periplasmic oligopeptide-binding protein	m	5mC	5-methylcytosine	24	0.01470588
NC_003197.2	CDS	1841997	1842645	-	648	EBBPGFGJ_01771	marC_2	UPF0056 inner membrane protein MarC	m	5mC	5-methylcytosine	14	0.02160494
NC_003197.2	CDS	1843121	1845800	+	2679	EBBPGFGJ_01772	adhE_1	Aldehyde-alcohol dehydrogenase	m	5mC	5-methylcytosine	74	0.02762225
NC_003197.2	CDS	1845996	1846614	-	618	EBBPGFGJ_01773	tdk	Thymidine kinase	m	5mC	5-methylcytosine	2	0.00323625
NC_003197.2	CDS	1847276	1847690	+	414	EBBPGFGJ_01774	hns	DNA-binding protein H-NS	m	5mC	5-methylcytosine	3	0.00724638
NC_003197.2	CDS	1847821	1848730	-	909	EBBPGFGJ_01775	galU	UTP--glucose-1-phosphate uridylyltransferase	m	5mC	5-methylcytosine	10	0.01100110
NC_003197.2	CDS	1848932	1849946	-	1014	EBBPGFGJ_01776	rssB	Regulator of RpoS	m	5mC	5-methylcytosine	8	0.00788955
NC_003197.2	CDS	1850036	1850933	-	897	EBBPGFGJ_01777		Uncharacterized NTE family protein Rv1063c	m	5mC	5-methylcytosine	6	0.00668896
NC_003197.2	CDS	1851052	1851511	+	459	EBBPGFGJ_01778	ychJ	UPF0225 protein YchJ	m	5mC	5-methylcytosine	10	0.02178649
NC_003197.2	CDS	1851561	1852404	+	843	EBBPGFGJ_01779	purU	Formyltetrahydrofolate deformylase	m	5mC	5-methylcytosine	8	0.00948992
NC_003197.2	tRNA	1852562	1852647	+	85	EBBPGFGJ_01780		tRNA-Tyr(gta)	m	5mC	5-methylcytosine	2	0.02352941
NC_003197.2	tRNA	1852851	1852936	+	85	EBBPGFGJ_01781		tRNA-Tyr(gta)	m	5mC	5-methylcytosine	1	0.01176471
NC_003197.2	CDS	1853719	1855249	-	1530	EBBPGFGJ_01782		hypothetical protein	m	5mC	5-methylcytosine	12	0.00784314
NC_003197.2	CDS	1855490	1856168	-	678	EBBPGFGJ_01783	narI	Respiratory nitrate reductase 1 gamma chain	m	5mC	5-methylcytosine	13	0.01917404
NC_003197.2	CDS	1856167	1856878	-	711	EBBPGFGJ_01784	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ	m	5mC	5-methylcytosine	19	0.02672293
NC_003197.2	CDS	1856874	1858410	-	1536	EBBPGFGJ_01785	narH	Respiratory nitrate reductase 1 beta chain	m	5mC	5-methylcytosine	65	0.04231771
NC_003197.2	CDS	1858406	1862150	-	3744	EBBPGFGJ_01786	narG	Respiratory nitrate reductase 1 alpha chain	m	5mC	5-methylcytosine	109	0.02911325
NC_003197.2	CDS	1862537	1863935	-	1398	EBBPGFGJ_01787	narK	Nitrate/nitrite transporter NarK	m	5mC	5-methylcytosine	13	0.00929900
NC_003197.2	CDS	1864275	1866072	+	1797	EBBPGFGJ_01788	narX	Nitrate/nitrite sensor protein NarX	m	5mC	5-methylcytosine	45	0.02504174
NC_003197.2	CDS	1866064	1866715	+	651	EBBPGFGJ_01789	narL_1	Nitrate/nitrite response regulator protein NarL	m	5mC	5-methylcytosine	19	0.02918587
NC_003197.2	CDS	1866715	1868140	-	1425	EBBPGFGJ_01790		Invasin	m	5mC	5-methylcytosine	36	0.02526316
NC_003197.2	CDS	1868316	1868670	+	354	EBBPGFGJ_01791	ychN	Protein YchN	m	5mC	5-methylcytosine	8	0.02259887
NC_003197.2	CDS	1868749	1868980	-	231	EBBPGFGJ_01792	chaB	Putative cation transport regulator ChaB	m	5mC	5-methylcytosine	1	0.00432900
NC_003197.2	CDS	1869246	1870347	+	1101	EBBPGFGJ_01793	chaA	Sodium-potassium/proton antiporter ChaA	m	5mC	5-methylcytosine	12	0.01089918
NC_003197.2	CDS	1870400	1871255	-	855	EBBPGFGJ_01794	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase	m	5mC	5-methylcytosine	14	0.01637427
NC_003197.2	CDS	1871292	1872102	-	810	EBBPGFGJ_01795		hypothetical protein	m	5mC	5-methylcytosine	3	0.00370370
NC_003197.2	CDS	1872491	1873325	-	834	EBBPGFGJ_01797	prmC	Release factor glutamine methyltransferase	m	5mC	5-methylcytosine	33	0.03956835
NC_003197.2	CDS	1873324	1874407	-	1083	EBBPGFGJ_01798	prfA	Peptide chain release factor RF1	m	5mC	5-methylcytosine	64	0.05909511
NC_003197.2	CDS	1874447	1875704	-	1257	EBBPGFGJ_01799	hemA	Glutamyl-tRNA reductase	m	5mC	5-methylcytosine	85	0.06762132
NC_003197.2	CDS	1876017	1876641	+	624	EBBPGFGJ_01800	lolB	Outer-membrane lipoprotein LolB	m	5mC	5-methylcytosine	41	0.06570513
NC_003197.2	CDS	1876637	1877489	+	852	EBBPGFGJ_01801	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	m	5mC	5-methylcytosine	28	0.03286385
NC_003197.2	CDS	1877754	1878702	+	948	EBBPGFGJ_01802	prs_1	Ribose-phosphate pyrophosphokinase	m	5mC	5-methylcytosine	39	0.04113924
NC_003197.2	CDS	1878853	1880512	+	1659	EBBPGFGJ_01803	dauA	C4-dicarboxylic acid transporter DauA	m	5mC	5-methylcytosine	38	0.02290536
NC_003197.2	CDS	1880556	1880835	-	279	EBBPGFGJ_01804		hypothetical protein	m	5mC	5-methylcytosine	2	0.00716846
NC_003197.2	CDS	1881110	1881695	+	585	EBBPGFGJ_01805	pth	Peptidyl-tRNA hydrolase	m	5mC	5-methylcytosine	20	0.03418803
NC_003197.2	CDS	1881811	1882903	+	1092	EBBPGFGJ_01806	ychF	Ribosome-binding ATPase YchF	m	5mC	5-methylcytosine	20	0.01831502
NC_003197.2	CDS	1884821	1885940	+	1119	EBBPGFGJ_01808	hyaA	Hydrogenase-1 small chain	m	5mC	5-methylcytosine	12	0.01072386
NC_003197.2	CDS	1885936	1887730	+	1794	EBBPGFGJ_01809	hyaB_2	Hydrogenase-1 large chain	m	5mC	5-methylcytosine	37	0.02062430
NC_003197.2	CDS	1887748	1888480	+	732	EBBPGFGJ_01810	hyaC_2	Probable Ni/Fe-hydrogenase 1 B-type cytochrome subunit	m	5mC	5-methylcytosine	9	0.01229508
NC_003197.2	CDS	1888476	1889073	+	597	EBBPGFGJ_01811	hyaD_2	Hydrogenase 1 maturation protease	m	5mC	5-methylcytosine	19	0.03182580
NC_003197.2	CDS	1889011	1889467	+	456	EBBPGFGJ_01812	hyaE	Hydrogenase-1 operon protein HyaE	m	5mC	5-methylcytosine	14	0.03070175
NC_003197.2	CDS	1889463	1890312	+	849	EBBPGFGJ_01813		hypothetical protein	m	5mC	5-methylcytosine	37	0.04358068
NC_003197.2	CDS	1890386	1891931	+	1545	EBBPGFGJ_01814	appC	Cytochrome bd-II ubiquinol oxidase subunit 1	m	5mC	5-methylcytosine	39	0.02524272
NC_003197.2	CDS	1891942	1893079	+	1137	EBBPGFGJ_01815	appB_2	Cytochrome bd-II ubiquinol oxidase subunit 2	m	5mC	5-methylcytosine	23	0.02022867
NC_003197.2	CDS	1893091	1893181	+	90	EBBPGFGJ_01816	appX	Putative cytochrome bd-II ubiquinol oxidase subunit AppX	m	5mC	5-methylcytosine	2	0.02222222
NC_003197.2	CDS	1893575	1894850	+	1275	EBBPGFGJ_01817	gdhA_2	Glutamate dehydrogenase	m	5mC	5-methylcytosine	55	0.04313725
NC_003197.2	CDS	1895063	1896776	+	1713	EBBPGFGJ_01818	treA	Periplasmic trehalase	m	5mC	5-methylcytosine	26	0.01517805
NC_003197.2	CDS	1896838	1897093	-	255	EBBPGFGJ_01819		hypothetical protein	m	5mC	5-methylcytosine	2	0.00784314
