replicon	feature_type	feat_start	feat_end	strand	feat_length_bp	locus_tag	gene	product	mod_code	mod_label	mod_description	raw_count	norm_count
NC_003197.2	CDS	1074487	1074670	+	183	EBBPGFGJ_01007	ycaR	UPF0434 protein YcaR	m4C	m4C	4-methylcytosine	2	0.01092896
NC_003197.2	CDS	1074666	1075413	+	747	EBBPGFGJ_01008	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	m4C	m4C	4-methylcytosine	4	0.00535475
NC_003197.2	CDS	1075623	1076517	+	894	EBBPGFGJ_01009		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00111857
NC_003197.2	CDS	1077408	1078212	+	804	EBBPGFGJ_01011	cmoM	tRNA 5-carboxymethoxyuridine methyltransferase	m4C	m4C	4-methylcytosine	1	0.00124378
NC_003197.2	CDS	1079507	1080212	+	705	EBBPGFGJ_01013	mukE	Chromosome partition protein MukE	m4C	m4C	4-methylcytosine	2	0.00283688
NC_003197.2	CDS	1080211	1084678	+	4467	EBBPGFGJ_01014	mukB	Chromosome partition protein MukB	m4C	m4C	4-methylcytosine	13	0.00291023
NC_003197.2	CDS	1085022	1086864	+	1842	EBBPGFGJ_01015	ycbB	Probable L%2CD-transpeptidase YcbB	m4C	m4C	4-methylcytosine	7	0.00380022
NC_003197.2	CDS	1087123	1087672	+	549	EBBPGFGJ_01016		hypothetical protein	m4C	m4C	4-methylcytosine	2	0.00364299
NC_003197.2	CDS	1088408	1089599	-	1191	EBBPGFGJ_01018	aspC	Aspartate aminotransferase	m4C	m4C	4-methylcytosine	8	0.00671704
NC_003197.2	CDS	1091481	1092882	-	1401	EBBPGFGJ_01021	asnS	Asparagine--tRNA ligase	m4C	m4C	4-methylcytosine	4	0.00285510
NC_003197.2	CDS	1095319	1096756	+	1437	EBBPGFGJ_01024	alsT_2	Amino-acid carrier protein AlsT	m4C	m4C	4-methylcytosine	1	0.00069589
NC_003197.2	CDS	1098230	1099523	-	1293	EBBPGFGJ_01026	intQ_2	Putative defective protein IntQ	m4C	m4C	4-methylcytosine	1	0.00077340
NC_003197.2	CDS	1100138	1101248	-	1110	EBBPGFGJ_01029		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00090090
NC_003197.2	CDS	1101258	1104144	-	2886	EBBPGFGJ_01030		hypothetical protein	m4C	m4C	4-methylcytosine	9	0.00311850
NC_003197.2	CDS	1105052	1105463	-	411	EBBPGFGJ_01033		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00243309
NC_003197.2	CDS	1110767	1111379	+	612	EBBPGFGJ_01044		hypothetical protein	m4C	m4C	4-methylcytosine	17	0.02777778
NC_003197.2	CDS	1111511	1112309	+	798	EBBPGFGJ_01045		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00125313
NC_003197.2	CDS	1115212	1115665	+	453	EBBPGFGJ_01052	rrrD	Lysozyme RrrD	m4C	m4C	4-methylcytosine	1	0.00220751
NC_003197.2	CDS	1116369	1116903	+	534	EBBPGFGJ_01054		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00187266
NC_003197.2	CDS	1116862	1118998	+	2136	EBBPGFGJ_01055		hypothetical protein	m4C	m4C	4-methylcytosine	5	0.00234082
NC_003197.2	CDS	1119197	1120745	+	1548	EBBPGFGJ_01057		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00064599
NC_003197.2	CDS	1120695	1122750	+	2055	EBBPGFGJ_01058	clpP_3	ATP-dependent Clp protease proteolytic subunit	m4C	m4C	4-methylcytosine	2	0.00097324
NC_003197.2	CDS	1125680	1125932	+	252	EBBPGFGJ_01065		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00396825
NC_003197.2	CDS	1125912	1128999	+	3087	EBBPGFGJ_01066		hypothetical protein	m4C	m4C	4-methylcytosine	11	0.00356333
NC_003197.2	CDS	1128995	1129328	+	333	EBBPGFGJ_01067		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00300300
NC_003197.2	CDS	1129426	1129924	+	498	EBBPGFGJ_01068	ail_3	Attachment invasion locus protein	m4C	m4C	4-methylcytosine	1	0.00200803
NC_003197.2	CDS	1131368	1132106	+	738	EBBPGFGJ_01071		hypothetical protein	m4C	m4C	4-methylcytosine	5	0.00677507
NC_003197.2	CDS	1132779	1135227	+	2448	EBBPGFGJ_01073		hypothetical protein	m4C	m4C	4-methylcytosine	5	0.00204248
NC_003197.2	CDS	1135253	1136129	+	876	EBBPGFGJ_01074		hypothetical protein	m4C	m4C	4-methylcytosine	3	0.00342466
NC_003197.2	CDS	1136463	1138902	+	2439	EBBPGFGJ_01076		hypothetical protein	m4C	m4C	4-methylcytosine	20	0.00820008
NC_003197.2	CDS	1139958	1140927	+	969	EBBPGFGJ_01078	sseI	Secreted effector protein SseI	m4C	m4C	4-methylcytosine	2	0.00206398
NC_003197.2	CDS	1141194	1141443	+	249	EBBPGFGJ_01079		IS66 family transposase ISSfl3	m4C	m4C	4-methylcytosine	2	0.00803213
NC_003197.2	CDS	1141574	1142201	-	627	EBBPGFGJ_01080	yedK	SOS response-associated protein YedK	m4C	m4C	4-methylcytosine	1	0.00159490
NC_003197.2	CDS	1144128	1146741	+	2613	EBBPGFGJ_01083	pepN	Aminopeptidase N	m4C	m4C	4-methylcytosine	7	0.00267891
NC_003197.2	CDS	1146948	1147959	+	1011	EBBPGFGJ_01084	pyrD	Dihydroorotate dehydrogenase (quinone)	m4C	m4C	4-methylcytosine	2	0.00197824
NC_003197.2	CDS	1148124	1148667	+	543	EBBPGFGJ_01085	zapC	Cell division protein ZapC	m4C	m4C	4-methylcytosine	1	0.00184162
NC_003197.2	CDS	1148663	1149773	-	1110	EBBPGFGJ_01086	ycbX	Uncharacterized protein YcbX	m4C	m4C	4-methylcytosine	6	0.00540541
NC_003197.2	CDS	1149871	1151980	+	2109	EBBPGFGJ_01087	rlmL	Ribosomal RNA large subunit methyltransferase K/L	m4C	m4C	4-methylcytosine	6	0.00284495
NC_003197.2	CDS	1151992	1153900	+	1908	EBBPGFGJ_01088	uup	ABC transporter ATP-binding protein uup	m4C	m4C	4-methylcytosine	1	0.00052411
NC_003197.2	CDS	1153914	1155168	+	1254	EBBPGFGJ_01089	pqiA	Intermembrane transport protein PqiA	m4C	m4C	4-methylcytosine	5	0.00398724
NC_003197.2	CDS	1156809	1157373	+	564	EBBPGFGJ_01091	pqiC	Intermembrane transport lipoprotein PqiC	m4C	m4C	4-methylcytosine	3	0.00531915
NC_003197.2	CDS	1157895	1158414	-	519	EBBPGFGJ_01092	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	m4C	m4C	4-methylcytosine	1	0.00192678
NC_003197.2	CDS	1158482	1160243	-	1761	EBBPGFGJ_01093	lon_2	Lon protease	m4C	m4C	4-methylcytosine	2	0.00113572
NC_003197.2	CDS	1160952	1162005	-	1053	EBBPGFGJ_01095	ompA	Outer membrane protein A	m4C	m4C	4-methylcytosine	1	0.00094967
NC_003197.2	CDS	1163679	1165833	-	2154	EBBPGFGJ_01098	yccS	Inner membrane protein YccS	m4C	m4C	4-methylcytosine	5	0.00232126
NC_003197.2	CDS	1166421	1168476	+	2055	EBBPGFGJ_01100	helD	DNA helicase IV	m4C	m4C	4-methylcytosine	8	0.00389294
NC_003197.2	CDS	1169064	1169727	-	663	EBBPGFGJ_01102		UPF0319 protein HI_1681	m4C	m4C	4-methylcytosine	2	0.00301659
NC_003197.2	CDS	1169900	1170314	+	414	EBBPGFGJ_01103	yccU	Uncharacterized protein YccU	m4C	m4C	4-methylcytosine	1	0.00241546
NC_003197.2	CDS	1170358	1170676	-	318	EBBPGFGJ_01104	hspQ	Heat shock protein HspQ	m4C	m4C	4-methylcytosine	2	0.00628931
NC_003197.2	CDS	1170733	1171945	-	1212	EBBPGFGJ_01105	rlmI	Ribosomal RNA large subunit methyltransferase I	m4C	m4C	4-methylcytosine	2	0.00165017
NC_003197.2	CDS	1172724	1173513	+	789	EBBPGFGJ_01107		hypothetical protein	m4C	m4C	4-methylcytosine	4	0.00506971
NC_003197.2	CDS	1174255	1174915	-	660	EBBPGFGJ_01110	yccA	Modulator of FtsH protease YccA	m4C	m4C	4-methylcytosine	2	0.00303030
NC_003197.2	CDS	1176437	1177313	-	876	EBBPGFGJ_01113	pipB	Secreted effector protein PipB	m4C	m4C	4-methylcytosine	1	0.00114155
NC_003197.2	CDS	1178218	1179904	-	1686	EBBPGFGJ_01115	sopB	Inositol phosphate phosphatase SopB	m4C	m4C	4-methylcytosine	1	0.00059312
NC_003197.2	CDS	1182267	1183632	-	1365	EBBPGFGJ_01118	hprS	Sensor histidine kinase HprS	m4C	m4C	4-methylcytosine	7	0.00512821
NC_003197.2	CDS	1184440	1184851	+	411	EBBPGFGJ_01120	hiuH	5-hydroxyisourate hydrolase	m4C	m4C	4-methylcytosine	1	0.00243309
NC_003197.2	CDS	1185183	1185696	-	513	EBBPGFGJ_01121	hpaC	4-hydroxyphenylacetate 3-monooxygenase reductase component	m4C	m4C	4-methylcytosine	2	0.00389864
NC_003197.2	CDS	1185713	1187276	-	1563	EBBPGFGJ_01122	hpaB	4-hydroxyphenylacetate 3-monooxygenase oxygenase component	m4C	m4C	4-methylcytosine	6	0.00383877
NC_003197.2	CDS	1187493	1187934	-	441	EBBPGFGJ_01123	farR	HTH-type transcriptional regulator FarR	m4C	m4C	4-methylcytosine	2	0.00453515
NC_003197.2	CDS	1188208	1189498	+	1290	EBBPGFGJ_01124	hpcE	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase	m4C	m4C	4-methylcytosine	2	0.00155039
NC_003197.2	CDS	1189494	1190961	+	1467	EBBPGFGJ_01125	betB	NAD/NADP-dependent betaine aldehyde dehydrogenase	m4C	m4C	4-methylcytosine	4	0.00272665
NC_003197.2	CDS	1190962	1191814	+	852	EBBPGFGJ_01126	hpcB	3%2C4-dihydroxyphenylacetate 2%2C3-dioxygenase	m4C	m4C	4-methylcytosine	2	0.00234742
NC_003197.2	CDS	1192346	1193150	+	804	EBBPGFGJ_01128	hpcG	2-oxo-hept-4-ene-1%2C7-dioate hydratase	m4C	m4C	4-methylcytosine	2	0.00248756
NC_003197.2	CDS	1193160	1193952	+	792	EBBPGFGJ_01129	hpcH	4-hydroxy-2-oxo-heptane-1%2C7-dioate aldolase	m4C	m4C	4-methylcytosine	2	0.00252525
NC_003197.2	CDS	1194023	1195400	+	1377	EBBPGFGJ_01130	ttuB_1	Putative tartrate transporter	m4C	m4C	4-methylcytosine	3	0.00217865
NC_003197.2	CDS	1200141	1200504	+	363	EBBPGFGJ_01136		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00275482
NC_003197.2	CDS	1200552	1202439	+	1887	EBBPGFGJ_01137	dsbD_1	Thiol:disulfide interchange protein DsbD	m4C	m4C	4-methylcytosine	7	0.00370959
NC_003197.2	CDS	1202435	1203059	+	624	EBBPGFGJ_01138		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00160256
NC_003197.2	CDS	1203048	1203555	+	507	EBBPGFGJ_01139	resA	Thiol-disulfide oxidoreductase ResA	m4C	m4C	4-methylcytosine	3	0.00591716
NC_003197.2	CDS	1206191	1206359	+	168	EBBPGFGJ_01143		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00595238
NC_003197.2	CDS	1206495	1207134	+	639	EBBPGFGJ_01144	rutR	HTH-type transcriptional regulator RutR	m4C	m4C	4-methylcytosine	1	0.00156495
NC_003197.2	CDS	1207584	1211547	-	3963	EBBPGFGJ_01146	putA	Bifunctional protein PutA	m4C	m4C	4-methylcytosine	23	0.00580368
NC_003197.2	CDS	1211968	1213477	+	1509	EBBPGFGJ_01147	putP	Sodium/proline symporter	m4C	m4C	4-methylcytosine	4	0.00265076
NC_003197.2	CDS	1214094	1214391	+	297	EBBPGFGJ_01148		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00336700
NC_003197.2	CDS	1216429	1217926	-	1497	EBBPGFGJ_01151	sglT	Sodium/glucose cotransporter	m4C	m4C	4-methylcytosine	1	0.00066800
NC_003197.2	CDS	1218262	1218943	-	681	EBBPGFGJ_01152	nanE	Putative N-acetylmannosamine-6-phosphate 2-epimerase	m4C	m4C	4-methylcytosine	1	0.00146843
NC_003197.2	CDS	1219460	1220609	+	1149	EBBPGFGJ_01153	nanM	N-acetylneuraminate epimerase	m4C	m4C	4-methylcytosine	1	0.00087032
NC_003197.2	CDS	1221629	1222910	+	1281	EBBPGFGJ_01155	yjhB_2	Putative metabolite transport protein YjhB	m4C	m4C	4-methylcytosine	2	0.00156128
NC_003197.2	CDS	1225054	1225993	+	939	EBBPGFGJ_01158	ghrA	Glyoxylate/hydroxypyruvate reductase A	m4C	m4C	4-methylcytosine	2	0.00212993
NC_003197.2	CDS	1226076	1226814	+	738	EBBPGFGJ_01159	ycdX	Probable phosphatase YcdX	m4C	m4C	4-methylcytosine	1	0.00135501
NC_003197.2	CDS	1226837	1227392	+	555	EBBPGFGJ_01160	ycdY	Chaperone protein YcdY	m4C	m4C	4-methylcytosine	1	0.00180180
NC_003197.2	CDS	1228013	1228847	-	834	EBBPGFGJ_01162	csgG	Curli production assembly/transport component CsgG	m4C	m4C	4-methylcytosine	1	0.00119904
NC_003197.2	CDS	1229716	1230367	-	651	EBBPGFGJ_01165	csgD	Probable csgAB operon transcriptional regulatory protein	m4C	m4C	4-methylcytosine	2	0.00307220
NC_003197.2	CDS	1233001	1233541	+	540	EBBPGFGJ_01170	ymdB	O-acetyl-ADP-ribose deacetylase	m4C	m4C	4-methylcytosine	2	0.00370370
NC_003197.2	CDS	1233479	1234964	+	1485	EBBPGFGJ_01171	clsC	Cardiolipin synthase C	m4C	m4C	4-methylcytosine	2	0.00134680
NC_003197.2	CDS	1236388	1237942	+	1554	EBBPGFGJ_01173	mdoG	Glucans biosynthesis protein G	m4C	m4C	4-methylcytosine	3	0.00193050
NC_003197.2	CDS	1237934	1240478	+	2544	EBBPGFGJ_01174	mdoH	Glucans biosynthesis glucosyltransferase H	m4C	m4C	4-methylcytosine	7	0.00275157
NC_003197.2	CDS	1241235	1242450	-	1215	EBBPGFGJ_01177	sbnD_2	Staphyloferrin B transporter	m4C	m4C	4-methylcytosine	5	0.00411523
NC_003197.2	CDS	1242604	1243525	-	921	EBBPGFGJ_01178	lpxL	Lipid A biosynthesis lauroyltransferase	m4C	m4C	4-methylcytosine	6	0.00651466
NC_003197.2	CDS	1243744	1244797	+	1053	EBBPGFGJ_01179	yceA	UPF0176 protein YceA	m4C	m4C	4-methylcytosine	1	0.00094967
NC_003197.2	CDS	1244848	1245424	-	576	EBBPGFGJ_01180	yceI_1	Protein YceI	m4C	m4C	4-methylcytosine	3	0.00520833
NC_003197.2	CDS	1245420	1245993	-	573	EBBPGFGJ_01181	yceJ	Cytochrome b561 homolog 2	m4C	m4C	4-methylcytosine	2	0.00349040
NC_003197.2	CDS	1246409	1247528	-	1119	EBBPGFGJ_01183	solA	N-methyl-L-tryptophan oxidase	m4C	m4C	4-methylcytosine	5	0.00446828
NC_003197.2	CDS	1248503	1249550	-	1047	EBBPGFGJ_01186	pyrC	Dihydroorotase	m4C	m4C	4-methylcytosine	6	0.00573066
NC_003197.2	CDS	1251050	1252259	-	1209	EBBPGFGJ_01189	mdtH	Multidrug resistance protein MdtH	m4C	m4C	4-methylcytosine	2	0.00165426
NC_003197.2	CDS	1252495	1253080	+	585	EBBPGFGJ_01190	rimJ	[Ribosomal protein S5]-alanine N-acetyltransferase	m4C	m4C	4-methylcytosine	1	0.00170940
NC_003197.2	CDS	1253115	1253763	+	648	EBBPGFGJ_01191	yceH	UPF0502 protein YceH	m4C	m4C	4-methylcytosine	2	0.00308642
NC_003197.2	CDS	1253764	1254688	+	924	EBBPGFGJ_01192	yceM	Putative oxidoreductase YceM	m4C	m4C	4-methylcytosine	2	0.00216450
NC_003197.2	CDS	1254952	1256527	+	1575	EBBPGFGJ_01193	murJ	Probable lipid II flippase MurJ	m4C	m4C	4-methylcytosine	1	0.00063492
NC_003197.2	CDS	1257035	1257329	-	294	EBBPGFGJ_01195	flgM	Negative regulator of flagellin synthesis	m4C	m4C	4-methylcytosine	1	0.00340136
NC_003197.2	CDS	1258656	1259061	+	405	EBBPGFGJ_01198	flgC	Flagellar basal-body rod protein FlgC	m4C	m4C	4-methylcytosine	2	0.00493827
NC_003197.2	CDS	1259797	1261009	+	1212	EBBPGFGJ_01200	flgE	Flagellar hook protein FlgE	m4C	m4C	4-methylcytosine	2	0.00165017
NC_003197.2	CDS	1261029	1261785	+	756	EBBPGFGJ_01201	flgF	Flagellar basal-body rod protein FlgF	m4C	m4C	4-methylcytosine	5	0.00661376
NC_003197.2	CDS	1263345	1264443	+	1098	EBBPGFGJ_01204	flgI	Flagellar P-ring protein	m4C	m4C	4-methylcytosine	1	0.00091075
NC_003197.2	CDS	1264442	1265393	+	951	EBBPGFGJ_01205	flgJ	Peptidoglycan hydrolase FlgJ	m4C	m4C	4-methylcytosine	1	0.00105152
NC_003197.2	CDS	1265457	1267119	+	1662	EBBPGFGJ_01206	flgK	Flagellar hook-associated protein 1	m4C	m4C	4-methylcytosine	1	0.00060168
NC_003197.2	CDS	1268343	1271547	-	3204	EBBPGFGJ_01208	rne	Ribonuclease E	m4C	m4C	4-methylcytosine	23	0.00717853
NC_003197.2	CDS	1272036	1273080	+	1044	EBBPGFGJ_01209	rluC	Ribosomal large subunit pseudouridine synthase C	m4C	m4C	4-methylcytosine	1	0.00095785
NC_003197.2	CDS	1273217	1273979	+	762	EBBPGFGJ_01210		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00131234
NC_003197.2	CDS	1275835	1276009	+	174	EBBPGFGJ_01214	rpmF	50S ribosomal protein L32	m4C	m4C	4-methylcytosine	1	0.00574713
NC_003197.2	CDS	1276172	1277222	+	1050	EBBPGFGJ_01215	plsX	Phosphate acyltransferase	m4C	m4C	4-methylcytosine	1	0.00095238
NC_003197.2	CDS	1277301	1278255	+	954	EBBPGFGJ_01216	fabH	3-oxoacyl-[acyl-carrier-protein] synthase 3	m4C	m4C	4-methylcytosine	5	0.00524109
NC_003197.2	CDS	1278270	1279200	+	930	EBBPGFGJ_01217	fabD	Malonyl CoA-acyl carrier protein transacylase	m4C	m4C	4-methylcytosine	1	0.00107527
NC_003197.2	CDS	1280424	1281666	+	1242	EBBPGFGJ_01220	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	m4C	m4C	4-methylcytosine	15	0.01207729
NC_003197.2	CDS	1282601	1283624	+	1023	EBBPGFGJ_01222	mltG	Endolytic murein transglycosylase	m4C	m4C	4-methylcytosine	1	0.00097752
NC_003197.2	CDS	1283613	1284255	+	642	EBBPGFGJ_01223	tmk	Thymidylate kinase	m4C	m4C	4-methylcytosine	6	0.00934579
NC_003197.2	CDS	1284251	1285256	+	1005	EBBPGFGJ_01224	holB	DNA polymerase III subunit delta'	m4C	m4C	4-methylcytosine	15	0.01492537
NC_003197.2	CDS	1285266	1286064	+	798	EBBPGFGJ_01225	ycfH	Uncharacterized metal-dependent hydrolase YcfH	m4C	m4C	4-methylcytosine	1	0.00125313
NC_003197.2	CDS	1286358	1287792	+	1434	EBBPGFGJ_01226	ptsG_1	PTS system glucose-specific EIICB component	m4C	m4C	4-methylcytosine	4	0.00278940
NC_003197.2	CDS	1287876	1290051	-	2175	EBBPGFGJ_01227	fhuE	FhuE receptor	m4C	m4C	4-methylcytosine	8	0.00367816
NC_003197.2	CDS	1290374	1290752	+	378	EBBPGFGJ_01228	hinT	Purine nucleoside phosphoramidase	m4C	m4C	4-methylcytosine	1	0.00264550
NC_003197.2	CDS	1290754	1291129	+	375	EBBPGFGJ_01229		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00266667
NC_003197.2	CDS	1291142	1291781	+	639	EBBPGFGJ_01230	lpoB	Penicillin-binding protein activator LpoB	m4C	m4C	4-methylcytosine	2	0.00312989
NC_003197.2	CDS	1292596	1293622	+	1026	EBBPGFGJ_01232	nagZ	Beta-hexosaminidase	m4C	m4C	4-methylcytosine	3	0.00292398
NC_003197.2	CDS	1293646	1294189	+	543	EBBPGFGJ_01233	ycfP	UPF0227 protein YcfP	m4C	m4C	4-methylcytosine	4	0.00736648
NC_003197.2	CDS	1294443	1295748	+	1305	EBBPGFGJ_01234	ndh	NADH dehydrogenase	m4C	m4C	4-methylcytosine	1	0.00076628
NC_003197.2	CDS	1296540	1297176	-	636	EBBPGFGJ_01236	comR	HTH-type transcriptional repressor ComR	m4C	m4C	4-methylcytosine	1	0.00157233
NC_003197.2	CDS	1297771	1298737	-	966	EBBPGFGJ_01238	ycfS	Probable L%2CD-transpeptidase YcfS	m4C	m4C	4-methylcytosine	1	0.00103520
NC_003197.2	CDS	1298884	1302331	-	3447	EBBPGFGJ_01239	mfd	Transcription-repair-coupling factor	m4C	m4C	4-methylcytosine	10	0.00290107
NC_003197.2	CDS	1302668	1303868	+	1200	EBBPGFGJ_01240	lolC	Lipoprotein-releasing system transmembrane protein LolC	m4C	m4C	4-methylcytosine	2	0.00166667
NC_003197.2	CDS	1303860	1304562	+	702	EBBPGFGJ_01241	lolD_2	Lipoprotein-releasing system ATP-binding protein LolD	m4C	m4C	4-methylcytosine	2	0.00284900
NC_003197.2	CDS	1304561	1305806	+	1245	EBBPGFGJ_01242	lolE	Lipoprotein-releasing system transmembrane protein LolE	m4C	m4C	4-methylcytosine	1	0.00080321
NC_003197.2	CDS	1305834	1306746	+	912	EBBPGFGJ_01243	nagK_1	N-acetyl-D-glucosamine kinase	m4C	m4C	4-methylcytosine	3	0.00328947
NC_003197.2	CDS	1306764	1307586	+	822	EBBPGFGJ_01244	cobB	NAD-dependent protein deacylase	m4C	m4C	4-methylcytosine	2	0.00243309
NC_003197.2	CDS	1307667	1308714	-	1047	EBBPGFGJ_01245	potD	Spermidine/putrescine-binding periplasmic protein	m4C	m4C	4-methylcytosine	1	0.00095511
NC_003197.2	CDS	1309833	1310844	-	1011	EBBPGFGJ_01247	sifA	Secreted effector protein SifA	m4C	m4C	4-methylcytosine	4	0.00395648
NC_003197.2	CDS	1311172	1312036	-	864	EBBPGFGJ_01248	potB	Spermidine/putrescine transport system permease protein PotB	m4C	m4C	4-methylcytosine	2	0.00231481
NC_003197.2	CDS	1312019	1313156	-	1137	EBBPGFGJ_01249	potA_2	Spermidine/putrescine import ATP-binding protein PotA	m4C	m4C	4-methylcytosine	4	0.00351803
NC_003197.2	CDS	1314639	1315974	+	1335	EBBPGFGJ_01251		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00074906
NC_003197.2	CDS	1316013	1317135	-	1122	EBBPGFGJ_01252	roxA	50S ribosomal protein L16 3-hydroxylase	m4C	m4C	4-methylcytosine	15	0.01336898
NC_003197.2	CDS	1317215	1318679	-	1464	EBBPGFGJ_01253	phoQ	Virulence sensor histidine kinase PhoQ	m4C	m4C	4-methylcytosine	2	0.00136612
NC_003197.2	CDS	1320850	1321492	-	642	EBBPGFGJ_01256	hflD	High frequency lysogenization protein HflD	m4C	m4C	4-methylcytosine	4	0.00623053
NC_003197.2	CDS	1323537	1324275	-	738	EBBPGFGJ_01260	rluE	Ribosomal large subunit pseudouridine synthase E	m4C	m4C	4-methylcytosine	1	0.00135501
NC_003197.2	CDS	1329455	1329695	-	240	EBBPGFGJ_01265		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00416667
NC_003197.2	CDS	1329885	1330407	-	522	EBBPGFGJ_01266		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00191571
NC_003197.2	CDS	1336311	1337355	+	1044	EBBPGFGJ_01273		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00095785
NC_003197.2	CDS	1337437	1337968	-	531	EBBPGFGJ_01274	yodB	Cytochrome b561 homolog 1	m4C	m4C	4-methylcytosine	1	0.00188324
NC_003197.2	CDS	1339160	1340747	+	1587	EBBPGFGJ_01276		hypothetical protein	m4C	m4C	4-methylcytosine	9	0.00567108
NC_003197.2	CDS	1340746	1341721	+	975	EBBPGFGJ_01277	dppB_1	Dipeptide transport system permease protein DppB	m4C	m4C	4-methylcytosine	2	0.00205128
NC_003197.2	CDS	1342516	1343314	+	798	EBBPGFGJ_01279	btuD_2	Vitamin B12 import ATP-binding protein BtuD	m4C	m4C	4-methylcytosine	1	0.00125313
NC_003197.2	CDS	1343307	1343898	+	591	EBBPGFGJ_01280	oppF_1	Oligopeptide transport ATP-binding protein OppF	m4C	m4C	4-methylcytosine	4	0.00676819
NC_003197.2	CDS	1343979	1345113	-	1134	EBBPGFGJ_01281		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00088183
NC_003197.2	CDS	1345826	1346477	+	651	EBBPGFGJ_01284	zinT	Metal-binding protein ZinT	m4C	m4C	4-methylcytosine	2	0.00307220
NC_003197.2	CDS	1346585	1347374	+	789	EBBPGFGJ_01285	ant1	Streptomycin 3''-adenylyltransferase	m4C	m4C	4-methylcytosine	1	0.00126743
NC_003197.2	CDS	1347518	1348112	+	594	EBBPGFGJ_01286		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00168350
NC_003197.2	CDS	1349283	1349532	-	249	EBBPGFGJ_01288		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00401606
NC_003197.2	CDS	1350584	1351223	+	639	EBBPGFGJ_01290	leuE	Leucine efflux protein	m4C	m4C	4-methylcytosine	1	0.00156495
NC_003197.2	CDS	1351395	1351758	+	363	EBBPGFGJ_01291	yeaR_1	Uncharacterized protein YeaR	m4C	m4C	4-methylcytosine	1	0.00275482
NC_003197.2	CDS	1351760	1351943	+	183	EBBPGFGJ_01292	yoaG	Protein YoaG	m4C	m4C	4-methylcytosine	1	0.00546448
NC_003197.2	CDS	1354129	1354441	+	312	EBBPGFGJ_01296		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00320513
NC_003197.2	CDS	1354426	1354774	-	348	EBBPGFGJ_01297		hypothetical protein	m4C	m4C	4-methylcytosine	3	0.00862069
NC_003197.2	CDS	1354892	1356077	-	1185	EBBPGFGJ_01298	nimT	2-nitroimidazole transporter	m4C	m4C	4-methylcytosine	9	0.00759494
NC_003197.2	CDS	1356177	1356972	+	795	EBBPGFGJ_01299	nimR	HTH-type transcriptional regulator NimR	m4C	m4C	4-methylcytosine	2	0.00251572
NC_003197.2	CDS	1357707	1358235	-	528	EBBPGFGJ_01302		hypothetical protein	m4C	m4C	4-methylcytosine	1	0.00189394
NC_003197.2	CDS	1358275	1359769	-	1494	EBBPGFGJ_01303	dgcJ	Probable diguanylate cyclase DgcJ	m4C	m4C	4-methylcytosine	2	0.00133869
NC_003197.2	CDS	1360409	1361696	-	1287	EBBPGFGJ_01304	yhbH	Stress response UPF0229 protein YhbH	m4C	m4C	4-methylcytosine	2	0.00155400
NC_003197.2	CDS	1361818	1363753	-	1935	EBBPGFGJ_01305		hypothetical protein	m4C	m4C	4-methylcytosine	7	0.00361757
NC_003197.2	CDS	1364179	1364926	+	747	EBBPGFGJ_01306	mipA	MltA-interacting protein	m4C	m4C	4-methylcytosine	1	0.00133869
NC_003197.2	CDS	1365215	1366412	+	1197	EBBPGFGJ_01307	chuR_2	Anaerobic sulfatase-maturating enzyme	m4C	m4C	4-methylcytosine	1	0.00083542
NC_003197.2	CDS	1366517	1367366	+	849	EBBPGFGJ_01308		Uncharacterized oxidoreductase Rv2298	m4C	m4C	4-methylcytosine	2	0.00235571
NC_003197.2	CDS	1367464	1368349	-	885	EBBPGFGJ_01309	yeaD	Putative glucose-6-phosphate 1-epimerase	m4C	m4C	4-methylcytosine	7	0.00790960
NC_003197.2	CDS	1368683	1369679	-	996	EBBPGFGJ_01310	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	m4C	m4C	4-methylcytosine	2	0.00200803
